Respondent ID,How easy is it to balance your work life and personal life where you work?,None,"Family commitments: including but not limited to parental leave, bereavement leave, adoption/infertility support, child care supports, elder care supports","Health and wellness: including but not limited to fitness, nutrition, mental health services, stress management, mindfulness services","Cultural/religious practices: including but not limited to extended or flexible holidays, dedicated prayer rooms","Flexible working arrangements: including but not limited to hybrid or remote work, short-term disability benefits, flex time/alternative schedules, job sharing, temporary or permanent switch to part time, and emergency leave",Not listed (please specify),"Family commitments: including but not limited to parental leave, bereavement leave, adoption/infertility support, child care supports, elder care supports","Health and wellness: including but not limited to fitness, nutrition, mental health services, stress management, mindfulness services","Cultural/religious practices: including but not limited to extended or flexible holidays, dedicated prayer rooms","Flexible working arrangements: including but not limited to hybrid or remote work, short-term disability benefits, flex time/alternative schedules, job sharing, temporary or permanent switch to part time, and emergency leave",[Insert text from Other],My employer states its values about diversity.,My employer is committed to creating an inclusive and equitable workplace.,I feel respected and valued in my workplace.,I believe the culture in my workplace is supportive.,Do you have any comments about work/life balance or work culture?,Have you ever taken voluntary or involuntary extended leave (more than regular vacation or paid time off) from your career?,Please note the length of your latest or most significant leave.,Please indicate the reason(s) for your leave.,Open-Ended Response,How would you characterize the impact your time off had on your career progression?,Open-Ended Response,"On a scale of 1 to 10, with 10 being completely satisfied, how satisfied are you with your current position?",Recognition from Colleagues/Peers,Recognition from Leadership,Leadership Opportunities,Promotions,Compensation,Access to Manager(s),"Project, Committee, or Team Assignments",Open-Ended Response,None,Skills training,Personal development,Professional  development,Certification program,Degree program,"Diversity, Equity & Inclusion training (e.g., implicit bias training)",Not listed (please specify),Skills training,Personal development,Professional  development,Certification program,Degree program,"Diversity, Equity & Inclusion training (e.g., implicit bias training)",Other,Open-Ended Response,"Do you currently or have you ever had a mentor, sponsor, coach, or other advisor who helped you navigate your career?",Was the relationship part of a formal mentoring program?,Did their support measurably impact your professional growth?,"Have you ever served in the workplace as a mentor, sponsor, coach, or other advisor?",Was the relationship part of a formal mentoring program?,Open-Ended Response,None,Networking at in-person conferences,Networking at virtual conferences,Participate in employee resource groups,Socialize with peers within my company,Socialize with peers outside of my company,"Use social media (e.g., LinkedIn)",Networking at in-person conferences,Networking at virtual conferences,Participate in employee resource groups,Socialize with peers within my company,Socialize with peers outside of my company,"Use social media (e.g., LinkedIn)",Have you advanced your career or experienced other benefits as a result of networking?,Open-Ended Response,I take initiative to identify new job opportunities.,I am likely to pursue job opportunities that are presented to me.,"I let my manager know what I want, with the expectation that it will generate growth opportunities.",I pursue job opportunities even if I do not fulfill all of the requirements on a job description.,I find that job opportunities I pursue don’t come to fruition.,I trust that I am compensated appropriately for my accomplishments.,I advocate for myself when appropriate so that my manager knows what I want and expect.,I believe I am being paid fairly for the work that I do.,I avoid discussions about salary and incentives.,"I lead the discussion, whether or not I am facilitating the meeting.",I contribute to discussions without hesitation.,I keep my thoughts to myself during meetings.,I volunteer to take meeting notes/minutes.,I have fair opportunities to be promoted.,I believe people of all genders have the same opportunities to be promoted in the industry.,I believe people of all ethnicities have the same opportunities to be promoted in the industry.,I believe people of all ages have the same opportunities to be promoted in the industry.,I believe people of all religious beliefs have the same opportunities to be promoted in the industry.,I believe people of all sexual orientations have the same opportunities to be promoted in the industry.,I believe people with disabilities and people without disabilities have the same opportunities to be promoted in the industry.,Open-Ended Response,Which of the following best describe your gender identity?,Not listed (please specify),Asian,Black,Indigenous,Latina/e/o/x,West Asian,Pacific Islander,White,Prefer not to answer,Not listed (please specify),Open-Ended Response,What country do you currently live in?,What country were you born in?,Is your first language the primary language of your workplace? ,"Yes, I have a disability","Yes, I have a neurodivergent condition",No,Prefer not to answer,"Yes, one or more children","Yes, one or more adults",No,Prefer not to answer,Asexual,Bisexual,Heterosexual,Gay or Lesbian,Pansexual,Queer,Prefer not to answer,Not listed (please specify),Which age group do you belong to?,What is the highest degree or education level that you have achieved?,None of the above,Agnostic,Ancestral or tribal beliefs,Atheist,Baháʼí,Buddhist,Christian,Daoist,Folk religionist or Spiritist,Hindu,Muslim,Jainist,Jewish,Pagan,Shintōist,"Spiritual, but not religious",Sikh,Zoroastrian,Prefer not to answer,Not listed (please specify),Full-Time Permanent Staff,Part-Time Permanent Staff,Temporary or contract Staff,Owner or founder,Independent consultant or freelancer,Retired,Unemployed,Not listed (please specify),Which of the following groups best describes your employment level?,Not listed (please specify),Which of the following groups best describes the organization that you work for?,Not listed (please specify),Approximately what is the size of your employer's workforce?,"In which of the following areas of publishing are you involved? Choose the function that most closely resembles your role, or self-describe in the comment box if your area is not listed.",Not listed (please specify),How long have you worked for your current employer?,How long have you worked in publishing and/or related industries?,"No, none of the above","Yes, a paid opportunity","Yes, an unpaid opportunity"
01387,Very easy,,,,,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,7,Very satisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,,,1,,1,,,,,1,,1,,,,,,Yes,Yes,Somewhat,No,,,,1,,1,1,,,MORE OFTEN than before the pandemic,,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,,,No,,Agree,Strongly Agree,Disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Never,Sometimes,Often,Never,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,,1,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,25-34 years old,Bachelor's Degree or equivalent,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Editorial or peer review,,1 to 5 years,1 to 5 years,,1,1
01388,Somewhat easy,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01389,Very easy,,,,1,,,,,1,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,10,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,,,1,1,1,1,,,,1,1,1,1,,,,,Yes,Yes,Yes,Yes,Yes,1,,1,1,1,1,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,Yes,,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Sometimes,Often,Rarely,Sometimes,Strongly agree,Agree,Agree,Agree,Agree,Agree,,1,Man,,1,,,,,,,,,,United States,India,Yes,,,1,,,,1,,,,,,,,,,55-64 years old,Doctorate or Advanced Degree,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,Senior or executive-level,,Academic Institution or Library,,101 to 500,Editorial or peer review,,21 years or more,21 years or more,,1,
01390,Somewhat easy,,1,1,,1,,1,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Satisfied,,,1,1,1,1,,,,1,1,1,1,,,,,Yes,No,Yes,No,,,,1,1,1,,,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,,,MORE OFTEN than before the pandemic,Yes,,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Sometimes,Always,Sometimes,Sometimes,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,45-54 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,Industry organization/trade association,,11 to 100,"Administration (e.g., Finance, HR, Legal, Operations)",,6 to 10 years,21 years or more,1,,
01391,Somewhat easy,,1,,,1,,1,,,1,,Strongly agree,Agree,Agree,Agree,,Yes,3 to 6 months,Resigned,,Mostly negative,,8,Very satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,,,,,1,,1,1,,,,1,,,1,,,Yes,No,Yes,No,,,,1,1,,1,,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,,NO CHANGE since the pandemic,I do not know,,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly disagree,Sometimes,Often,Sometimes,Rarely,Agree,Strongly disagree,Strongly disagree,Disagree,Agree,Disagree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,,,,,,1,,,,,,25-34 years old,Masters or equivalent,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Non-profit organization or association,,"501 to 2,000",Editorial or peer review,,11 to 20 years,11 to 20 years,1,,
01392,Not so easy,,1,1,1,1,,1,1,,1,,Agree,Agree,Agree,Agree,,No,,,,,,7,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,Dissatisfied,Dissatisfied,,,1,,,,,,,1,,,,,,,,Yes,No,Yes,Yes,Yes,,,,,,1,,1,,,,MORE OFTEN than before the pandemic,,MORE OFTEN than before the pandemic,No,,Agree,Disagree,Agree,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Rarely,Often,Sometimes,Rarely,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,Woman,,1,,,,,,,,,,India,India,Yes,,,1,,,,1,,,,1,,,,,,25-34 years old,Bachelor's Degree or equivalent,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,Intermediate,,Publishing Services Provider,,"501 to 2,000",Marketing,,11 to 20 years,11 to 20 years,,1,
01393,Somewhat easy,,1,1,1,1,,,,,1,,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,,No,,,,,,3,Satisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Satisfied,Satisfied,Satisfied,,,1,,1,,,,,1,,1,,,,,,Yes,No,Yes,No,,,,,,,1,1,1,,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,No,,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Disagree,Disagree,Sometimes,Often,Sometimes,Never,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,,,,1,,,35-44 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,101 to 500,Acquisitions,,1 to 5 years,11 to 20 years,,1,
01394,Not so easy,,1,1,,1,,1,1,,1,,Agree,Agree,Agree,Disagree,,No,,,,,,5,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,,,1,1,,,,,,,1,,,,,,,No,,,Yes,No,1,,1,,,1,1,1,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,Yes,,Disagree,Disagree,Disagree,Not applicable,Not applicable,Agree,Agree,Agree,Disagree,Rarely,Sometimes,Sometimes,Rarely,Agree,Agree,Agree,Agree,Agree,Agree,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,1,,,,,1,,,,1,,,,,,45-54 years old,Doctorate or Advanced Degree,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"10,001 to 20,001+",Editorial or peer review,,21 years or more,21 years or more,1,,
01395,Somewhat easy,,1,1,1,1,,,1,1,1,,Strongly agree,Agree,Strongly agree,Agree,,No,,,,,,8,Satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,,,,,1,,,,,,,1,,,,,,Yes,Yes,No,Yes,Yes,1,,1,,,1,1,1,MORE OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,Yes,,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Sometimes,Sometimes,Sometimes,Often,Agree,Strongly disagree,Strongly disagree,Disagree,Agree,Disagree,,1,Woman,,1,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,35-44 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,Senior or executive-level,,"Publisher (Commercial, Society, and University)",,"501 to 2,000",Product Development,,1 to 5 years,11 to 20 years,,,1
01396,Extremely easy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01397,Not so easy,,1,,1,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,8,Very satisfied,Very satisfied,Not applicable,Satisfied,Very satisfied,Very satisfied,Very satisfied,,,1,,1,,,1,,,,,,,1,,,Yes,No,Somewhat,Yes,No,,,,,1,1,,,,,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,,,Yes,,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly agree,Sometimes,Often,Rarely,Sometimes,Strongly agree,Agree,Disagree,Agree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,1,,,,,1,,,1,,,,,,,35-44 years old,Bachelor's Degree or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,Non-profit organization or association,,"501 to 2,000",Editorial or peer review,,1 to 5 years,11 to 20 years,1,,
01398,Not so easy,,1,1,,1,,1,1,,1,,Disagree,Strongly agree,Strongly agree,Strongly agree,,Yes,1 to 3 months,Sabbatical,,Neutral,,7,Satisfied,Very satisfied,Very satisfied,Not applicable,Satisfied,Not applicable,Satisfied,,,1,1,1,1,1,,,1,1,1,,,,,,Yes,No,Yes,Yes,Yes,,,1,,,1,1,1,NO CHANGE since the pandemic,,,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,Yes,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Sometimes,Often,Often,Rarely,Agree,Agree,Disagree,Disagree,Strongly agree,Strongly agree,,,Man,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,,,1,,,,1,,,,,,35-44 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,Senior or executive-level,,Consulting (serving publishing),,11 to 100,Research or data analytics,,6 to 10 years,6 to 10 years,1,,
01399,Somewhat easy,,1,,,1,,1,,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,6,Very satisfied,Very satisfied,Satisfied,Dissatisfied,Dissatisfied,Very satisfied,Very satisfied,,,1,1,1,1,1,1,,1,1,1,1,,1,,,Yes,Yes,Somewhat,No,,,,,,1,1,,,,,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,,No,,Disagree,Agree,Agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Sometimes,Often,Sometimes,Sometimes,Strongly disagree,Agree,Agree,Disagree,Disagree,Disagree,,,Man,,1,,,,,,,,,,India,India,No,,1,,,,1,,,,,1,,,,,,25-34 years old,Bachelor's Degree or equivalent,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,Entry-level,,"Publisher (Commercial, Society, and University)",,"501 to 2,000",Editorial or peer review,,1 to 5 years,6 to 10 years,1,,
01400,Not so easy,,1,1,,1,,,1,,1,,Strongly agree,Agree,Agree,Agree,,No,,,,,,9,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Satisfied,,,,,,,,1,,,,,,,1,,,No,,,Yes,Yes,1,,1,1,,1,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,I do not know,,Disagree,Disagree,Agree,Disagree,Not applicable,Agree,Strongly agree,Agree,Disagree,Sometimes,Often,Rarely,Sometimes,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,1,Non-binary or gender diverse,,,,,,,,1,,,,United States,United States,Yes,,1,,,,,1,,1,,,,1,1,,,Prefer not to answer,Masters or equivalent,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,Senior or executive-level,,"Publisher (Commercial, Society, and University)",,11 to 100,Acquisitions,,21 years or more,21 years or more,1,,
01401,Very easy,,1,1,,1,,1,1,,1,,Strongly agree,Strongly agree,Agree,Agree,,No,,,,,,,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Not applicable,Very satisfied,Very satisfied,,,1,1,1,,,1,,1,1,1,,,1,,,No,,,No,,,1,,,,,,,,,,,,,I do not know,,Disagree,Agree,Agree,Disagree,Not applicable,Agree,Not applicable,Agree,Agree,Sometimes,Sometimes,Sometimes,Sometimes,Disagree,Agree,Agree,Disagree,Agree,Agree,,,Woman,,1,,,,,,,,,,United Kingdom,United Kingdom,Yes,,,1,,,,1,,,,1,,,,,,35-44 years old,Masters or equivalent,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,101 to 500,Editorial or peer review,,6 to 10 years,11 to 20 years,1,,
01402,Very easy,,,1,,1,,,1,,1,,Strongly agree,Agree,Agree,Agree,,Yes,1 to 3 months,Parental,,Neutral,,7,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,,,,1,,,1,,,,,,,1,,,No,,,No,,,,,,,1,,1,,,,LESS OFTEN than before the pandemic,,NO CHANGE since the pandemic,No,,Agree,Agree,Strongly Agree,Not applicable,Not applicable,Disagree,Agree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,Rarely,Disagree,Disagree,Disagree,Disagree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,,,,,,1,,,,,,45-54 years old,Bachelor's Degree or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,Academic Institution or Library,,"501 to 2,000",Acquisitions,,11 to 20 years,1 to 5 years,1,,
01403,Very easy,,1,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01404,Very easy,,1,,,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Agree,,No,,,,,,10,Very satisfied,Very satisfied,Satisfied,Not applicable,Satisfied,Very satisfied,Satisfied,,,1,,1,,,1,,1,,1,,,1,,,No,,,No,,,,,,,1,1,1,,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,Yes,,Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly agree,Agree,Disagree,Sometimes,Often,Sometimes,Never,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Industry organization/trade association,,101 to 500,Editorial or peer review,,Less than 1 year,21 years or more,1,,
01405,Not so easy,,,1,,,1,,,,,1,Strongly agree,Strongly disagree,Strongly agree,Disagree,,No,,,,,,,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,,,,,,,,,,,,,,,,,,No,,,No,,1,,,,,1,,,,,,NO CHANGE since the pandemic,,,I do not know,,Agree,Disagree,Agree,Disagree,Agree,Strongly disagree,Agree,Disagree,Strongly agree,Often,Rarely,Sometimes,Sometimes,Strongly disagree,Disagree,Agree,Strongly agree,Agree,I do not know,,1,Man,,,1,,,,,,,,,Argentina,Andorra,Yes,,1,,,,1,,,,,,1,,,,,55-64 years old,Bachelor's Degree or equivalent,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,Mid-level,,Technology/analytics,,11 to 100,Copyright/Permissions,,6 to 10 years,1 to 5 years,,,
01406,Very easy,,1,1,,1,,,,,1,,Disagree,Agree,Strongly agree,Strongly agree,,No,,,,,,8,Very satisfied,Satisfied,Very satisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,1,1,1,,,,,1,1,1,,,,,,No,,,No,,1,,1,1,,1,1,,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,,Yes,,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Rarely,Sometimes,Often,Rarely,Agree,Agree,I do not know,I do not know,I do not know,I do not know,,1,Woman,,,,,,,,1,,,,United Kingdom,Poland,No,,,1,,,,1,,,,1,,,,,,45-54 years old,Doctorate or Advanced Degree,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Editorial or peer review,,1 to 5 years,11 to 20 years,1,,
01407,Not so easy,,,1,,1,,,1,,1,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,No,,,,,,7,Very satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Very satisfied,Dissatisfied,,,1,1,1,,,,,1,1,1,,,,,,No,,,Yes,Yes,,,1,1,1,1,,1,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,,MORE OFTEN than before the pandemic,No,,Strongly Agree,Agree,Not applicable,Disagree,Disagree,Not applicable,Not applicable,Disagree,Strongly agree,Sometimes,Often,Sometimes,Often,Disagree,Strongly disagree,Strongly agree,Agree,Agree,Agree,,1,Non-binary or gender diverse,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,,1,,,1,,1,,,,1,1,,,25-34 years old,Doctorate or Advanced Degree,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Entry-level,,"Publisher (Commercial, Society, and University)",,"501 to 2,000",Not listed (please specify),,1 to 5 years,1 to 5 years,1,,
01408,Very easy,,1,1,,1,,,,,1,,Strongly agree,Strongly agree,Strongly agree,Agree,,Yes,1 to 3 months,Parental,,Neutral,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Satisfied,Satisfied,Satisfied,,,,,1,,,1,,,,1,,,1,,,Yes,No,Yes,Yes,No,,,1,1,,,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,Yes,,Agree,Not applicable,Not applicable,Agree,Not applicable,Agree,Agree,Agree,Disagree,Rarely,Always,Rarely,Rarely,Agree,Agree,Disagree,Disagree,I do not know,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,65 years and older,Masters or equivalent,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,Academic Institution or Library,,11 to 100,Executive Management,,21 years or more,21 years or more,1,,
01409,Somewhat easy,,1,,,1,,1,,,1,,Agree,Agree,Agree,Agree,,No,,,,,,7,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,1,1,1,,,,,1,1,1,,,,,,No,,,No,,,,,,1,1,,,,,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,,,I do not know,,Agree,Agree,Not applicable,Not applicable,Not applicable,Agree,Agree,Agree,Agree,Sometimes,Often,Sometimes,Rarely,I do not know,I do not know,I do not know,I do not know,I do not know,I do not know,,,Man,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Masters or equivalent,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,11 to 100,Production,,21 years or more,21 years or more,1,,
01410,Very easy,,1,1,1,1,,,1,,1,,Strongly agree,Agree,Agree,Agree,,No,,,,,,5,Satisfied,Dissatisfied,Dissatisfied,Very dissatisfied,Dissatisfied,Very satisfied,Satisfied,,,1,1,1,,,1,,1,,,,,,,,Yes,Yes,Somewhat,No,,,,,1,1,1,,1,,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,MORE OFTEN than before the pandemic,No,,Strongly Agree,Not applicable,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly agree,Disagree,Disagree,Sometimes,Often,Rarely,Sometimes,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,1,,,,,,1,,,,,,,1,,,16-24 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Entry-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Research or data analytics,,Less than 1 year,Less than 1 year,,,1
01411,Not so easy,,1,,,1,,1,,,,,Strongly agree,Strongly agree,Agree,Agree,,No,,,,,,6,Satisfied,Very dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Very satisfied,Satisfied,,,1,1,1,,,,,,,1,,,,,,Yes,No,No,Yes,No,,,,,,1,,,,,,LESS OFTEN than before the pandemic,,,Yes,,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Often,Often,Rarely,Sometimes,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,,,Man,,,,,,,,1,,,,Spain,Ireland,Yes,,,1,,,,1,,,,1,,,,,,25-34 years old,"Upper secondary, high school or equivalent",,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Entry-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Not listed (please specify),,Less than 1 year,Less than 1 year,1,,
01412,Extremely easy,,1,1,1,1,,1,,,1,,Strongly agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01413,Somewhat easy,,1,1,,1,,,1,,1,,Agree,Disagree,Agree,Disagree,,No,,,,,,6,Satisfied,Very satisfied,Satisfied,Dissatisfied,Very dissatisfied,Very satisfied,Very satisfied,,,,,1,1,,1,,,,,,,,,,No,,,Yes,No,,,1,1,,1,1,,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,,Yes,,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Often,Always,Rarely,Rarely,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,,,Woman,,,,,1,,,,,,,Brazil,Brazil,No,,,1,,,,1,,,,1,,,,,,35-44 years old,Bachelor's Degree or equivalent,,,,,,,1,,1,,,,,,,1,,,,,,,1,,,,,,Senior or executive-level,,Non-profit organization or association,,11 to 100,Executive Management,,1 to 5 years,21 years or more,,1,
